sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
297,1,572,0,1949,112445,0,27346,37,0
298,0,136229,0,6355,2492,0,7579,97,0
298,1,575,0,1956,112813,0,27438,37,0
299,0,136691,0,6371,2492,0,7604,98,0
299,1,576,0,1963,113182,0,27530,37,0
300,0,137157,0,6384,2492,0,7630,98,0
300,1,579,0,1972,113551,0,27623,37,0
301,0,137634,0,6385,2492,0,7655,98,0
301,1,579,0,1979,113920,0,27714,37,0
302,0,138106,0,6392,2492,0,7680,99,0
302,1,581,0,1988,114290,0,27806,37,0
303,0,138581,0,6396,2492,0,7705,99,0
303,1,583,0,1996,114660,0,27898,37,0
304,0,139057,0,6399,2492,0,7731,99,0
304,1,586,0,2001,115027,0,27991,37,0
305,0,139533,0,6400,2492,0,7757,100,0
305,1,587,0,2005,115394,0,28083,38,0
306,0,139985,0,6428,2492,0,7783,100,0
306,1,588,0,2012,115761,0,28178,38,0
307,0,140449,0,6441,2492,0,7808,100,0
307,1,589,0,2018,116128,0,28270,38,0
308,0,140897,0,6472,2492,0,7834,101,0
308,1,592,0,2025,116495,0,28364,38,0
309,0,141373,0,6475,2492,0,7859,101,0
309,1,594,0,2030,116864,0,28457,38,0
310,0,141824,0,6503,2492,0,7884,101,0
310,1,596,0,2035,117234,0,28547,38,0
311,0,142257,0,6550,2492,0,7910,102,0
311,1,598,0,2046,117599,0,28642,38,0
312,0,142716,0,6569,2492,0,7936,102,0
312,1,599,0,2050,117967,0,28735,39,0
313,0,143155,0,6607,2492,0,7962,102,0
313,1,601,0,2055,118337,0,28825,39,0
314,0,143610,0,6631,2492,0,7988,103,0
314,1,603,0,2062,118710,0,28916,39,0
315,0,144059,0,6658,2492,0,8013,103,0
315,1,605,0,2067,119079,0,29006,39,0
316,0,144537,0,6659,2492,0,8038,103,0
316,1,606,0,2075,119447,0,29099,39,0
317,0,145017,0,6659,2492,0,8063,103,0
317,1,609,0,2082,119816,0,29192,39,0
318,0,145481,0,6675,2492,0,8089,104,0
318,1,611,0,2088,120184,0,29285,39,0
319,0,145947,0,6685,2492,0,8114,104,0
319,1,612,0,2096,120550,0,29377,39,0
320,0,146427,0,6686,2492,0,8139,104,0
320,1,614,0,2104,120918,0,29470,39,0
321,0,146886,0,6705,2492,0,8165,105,0
321,1,615,0,2113,121287,0,29563,40,0
322,0,147337,0,6732,2492,0,8190,105,0
322,1,618,0,2120,121653,0,29657,40,0
323,0,147788,0,6758,2492,0,8216,105,0
323,1,620,0,2126,122022,0,29748,40,0
324,0,148250,0,6775,2492,0,8241,106,0
324,1,622,0,2132,122389,0,29840,40,0
325,0,148707,0,6797,2492,0,8267,106,0
325,1,624,0,2137,122757,0,29933,40,0
326,0,149135,0,6847,2492,0,8292,106,0
326,1,627,0,2143,123125,0,30024,40,0
327,0,149575,0,6885,2492,0,8317,107,0
327,1,630,0,2147,123493,0,30117,40,0
328,0,150047,0,6894,2492,0,8342,107,0
328,1,632,0,2154,123864,0,30209,40,0
329,0,150482,0,6937,2492,0,8368,107,0
329,1,632,0,2159,124234,0,30300,40,0
330,0,150936,0,6962,2492,0,8393,108,0
330,1,634,0,2164,124603,0,30392,41,0
331,0,151411,0,6964,2492,0,8419,108,0
331,1,635,0,2170,124971,0,30484,41,0
332,0,151890,0,6964,2492,0,8444,108,0
332,1,637,0,2174,125341,0,30576,41,0
333,0,152356,0,6975,2492,0,8470,109,0
333,1,638,0,2180,125708,0,30668,41,0
334,0,152830,0,6980,2492,0,8496,109,0
334,1,640,0,2187,126077,0,30760,41,0
335,0,153306,0,6982,2492,0,8521,109,0
335,1,642,0,2193,126443,0,30853,41,0
336,0,153785,0,6984,2492,0,8546,109,0
336,1,644,0,2203,126813,0,30945,41,0
337,0,154211,0,7036,2492,0,8571,110,0
337,1,645,0,2210,127183,0,31036,41,0
338,0,154676,0,7050,2492,0,8596,110,0
338,1,646,0,2217,127553,0,31128,42,0
339,0,155123,0,7080,2492,0,8621,110,0
339,1,648,0,2226,127918,0,31222,42,0
340,0,155593,0,7090,2492,0,8647,111,0
340,1,652,0,2229,128290,0,31312,42,0
341,0,156050,0,7110,2492,0,8673,111,0
341,1,655,0,2238,128660,0,31403,42,0
342,0,156479,0,7159,2492,0,8698,111,0
342,1,657,0,2245,129027,0,31496,42,0
343,0,156943,0,7173,2492,0,8723,112,0
343,1,660,0,2255,129393,0,31589,42,0
344,0,157389,0,7206,2492,0,8749,112,0
344,1,662,0,2264,129760,0,31683,42,0
345,0,157847,0,7228,2492,0,8774,112,0
345,1,664,0,2271,130127,0,31776,43,0
346,0,158299,0,7255,2492,0,8800,113,0
346,1,665,0,2279,130491,0,31871,43,0
347,0,158777,0,7255,2492,0,8825,113,0
347,1,667,0,2285,130860,0,31963,43,0
348,0,159254,0,7256,2492,0,8851,113,0
348,1,668,0,2291,131228,0,32055,43,0
349,0,159712,0,7277,2492,0,8876,114,0
349,1,671,0,2299,131599,0,32146,43,0
350,0,160183,0,7284,2492,0,8901,114,0
350,1,673,0,2305,131966,0,32239,43,0
351,0,160660,0,7284,2492,0,8926,114,0
351,1,674,0,2311,132335,0,32330,43,0
352,0,161119,0,7305,2492,0,8952,115,0
352,1,676,0,2319,132701,0,32424,44,0
353,0,161573,0,7328,2492,0,8978,115,0
353,1,678,0,2327,133068,0,32517,44,0
354,0,162021,0,7360,2492,0,9003,115,0
354,1,681,0,2335,133439,0,32609,44,0
355,0,162482,0,7377,2492,0,9029,116,0
355,1,684,0,2341,133808,0,32701,44,0
356,0,162936,0,7399,2492,0,9054,116,0
356,1,685,0,2345,134176,0,32792,44,0
357,0,163561,0,7454,2492,0,9095,116,0
357,1,691,0,2351,134937,0,32861,44,0
358,0,164106,0,7471,2492,0,9133,117,0
358,1,691,0,2351,135683,0,32861,44,0
359,0,164587,0,7502,2492,0,9161,117,0
359,1,691,0,2351,136367,0,32861,44,0
360,0,165052,0,7531,2492,0,9188,117,0
360,1,691,0,2351,137034,0,32861,44,0
361,0,165551,0,7539,2492,0,9220,118,0
361,1,691,0,2351,137719,0,32861,44,0
362,0,166049,0,7540,2492,0,9256,118,0
362,1,691,0,2351,138395,0,32861,44,0
363,0,166529,0,7545,2492,0,9282,118,0
363,1,691,0,2351,139051,0,32861,44,0
364,0,167022,0,7549,2492,0,9311,118,0
364,1,691,0,2351,139722,0,32861,44,0
365,0,167517,0,7551,2492,0,9342,119,0
365,1,691,0,2351,140395,0,32861,44,0
366,0,168013,0,7555,2492,0,9373,119,0
366,1,691,0,2351,141071,0,32861,44,0
367,0,168467,0,7591,2492,0,9402,119,0
367,1,691,0,2351,141734,0,32861,44,0
368,0,168929,0,7624,2492,0,9428,120,0
368,1,691,0,2351,142400,0,32861,44,0
369,0,169408,0,7645,2492,0,9454,120,0
369,1,691,0,2351,143071,0,32861,44,0
370,0,169867,0,7662,2492,0,9480,120,0
370,1,691,0,2351,143719,0,32861,44,0
